SessionID, LoggingTime, TimeSince1970(ms), UID, RecNo, Hertz, Activity, MoveType, Wrist, Side, TimeStamp, DMRoll, DMPitch, DMYaw, DMRotX, DMRotY, DMRotZ, DMGrvX, DMGrvY, DMGrvZ, DMUAccelX, DMUAccelY, DMUAccelZ, DMQuatX, DMQuatY, DMQuatW, DMQuatZ,AccelroX, AceelroY, AceelroZ
20250124-1519,2025-01-24 15:19:39.381,1737749979381,u01, 44,100,movements,el-ex, lt, nd,35686.829292875, 0.43473087541060956, -0.21717516944702178, 0.04411791694411605, 0.06352359056472778, 0.08352936804294586, -0.11350885033607483, 0.41127315163612366, 0.215472012758255, -0.8856784105300903, -0.0011626780033111572, 0.0019657164812088013, -0.007799983024597168, -0.1105271874426429, 0.21200126283413598, 0.9709971808899803,-0.00195479090147987,0.4069976806640625,0.211029052734375,-0.8941497802734375
20250124-1519,2025-01-24 15:19:39.391,1737749979391,u01, 45,100,movements,el-ex, lt, nd,35686.839309875, 0.43518293775962463, -0.21681989239443242, 0.0427597007423736, 0.0705716460943222, 0.07370790094137192, -0.10834231972694397, 0.41170573234558105, 0.21512506902217865, -0.8855617642402649, -0.004708051681518555, -0.004096031188964844, -0.008588016033172607, -0.1102102985787189, 0.212303588123965, 0.9709655946922846,-0.0026006383898433986,0.408599853515625,0.2109222412109375,-0.89813232421875
20250124-1519,2025-01-24 15:19:39.401,1737749979401,u01, 46,100,movements,el-ex, lt, nd,35686.849326875, 0.4355790849854891, -0.21644940641457716, 0.04127902608577357, 0.10375942289829254, 0.06687236577272415, -0.12926091253757477, 0.41209012269973755, 0.21476323902606964, -0.8854708075523376, -0.0034902989864349365, -0.003841012716293335, -0.012661576271057129, -0.10987274909771357, 0.21258547098919756, 0.9709400816763952,-0.0033010901153459403,0.4146270751953125,0.2160491943359375,-0.89678955078125
20250124-1519,2025-01-24 15:19:39.411,1737749979411,u01, 47,100,movements,el-ex, lt, nd,35686.859343875, 0.4356095405854437, -0.21591914273044202, 0.039486222346721764, 0.14114800095558167, 0.046577345579862595, -0.12283790111541748, 0.4121650755405426, 0.21424531936645508, -0.8855613470077515, 0.0024619698524475098, 0.001803860068321228, -0.011228203773498535, -0.10942490621813142, 0.21270994145815897, 0.9709601764427569,-0.004115619361446366,0.4160919189453125,0.22283935546875,-0.888824462890625
20250124-1519,2025-01-24 15:19:39.421,1737749979421,u01, 48,100,movements,el-ex, lt, nd,35686.869361875004, 0.43567340573516516, -0.21531996929624725, 0.03785715984516276, 0.10488588362932205, 0.06353875249624252, -0.10565118491649628, 0.4122757017612457, 0.21366001665592194, -0.8856512308120728, 0.0038161873817443848, 0.00917932391166687, -0.003173232078552246, -0.10896083282104542, 0.2128424809700139, 0.9709799267330986,-0.004845031112560152,0.4075164794921875,0.2039947509765625,-0.8921051025390625
20250124-1519,2025-01-24 15:19:39.431,1737749979431,u01, 49,100,movements,el-ex, lt, nd,35686.879378875004, 0.4347717412384829, -0.21491031898745494, 0.036548863687413134, 0.18090134859085083, -0.4380989074707031, -0.041501231491565704, 0.4115138053894043, 0.21325981616973877, -0.8861019015312195, -0.003997385501861572, -0.009265080094337463, -0.006003141403198242, -0.108625310307369, 0.21248431900028777, 0.9710930976723682,-0.005386828255025761,0.414886474609375,0.1971893310546875,-0.893402099609375
20250124-1519,2025-01-24 15:19:39.444,1737749979444,u01, 50,100,movements,el-ex, lt, nd,35686.889395875005, 0.4263578800169321, -0.21429185617887497, 0.036223399771017815, 0.029189586639404297, -0.8907793164253235, 0.05154375359416008, 0.4040982723236084, 0.21265552937984467, -0.8896528482437134, 0.010788172483444214, -0.01546621322631836, -0.003749251365661621, -0.10831277869548754, 0.2084272524261558, 0.9720087868116096,-0.005022351472480278,0.635162353515625,0.2580718994140625,-0.85980224609375
20250124-1519,2025-01-24 15:19:39.473,1737749979473,u01, 51,100,movements,el-ex, lt, nd,35686.899412875006, 0.41886331981377556, -0.21442983562586387, 0.037175787549874245, -0.16874955594539642, -0.5572116374969482, 0.09305870532989502, 0.39740750193595886, 0.2127903550863266, -0.8926295638084412, 0.23775479197502136, 0.04528151452541351, 0.03282731771469116, -0.10849540026672873, 0.20472902170225327, 0.9727781046766646,-0.004167598782371147,0.300201416015625,0.1141357421875,-0.8685760498046875
20250124-1519,2025-01-24 15:19:39.477,1737749979477,u01, 52,100,movements,el-ex, lt, nd,35686.909429875, 0.4157760406843946, -0.21589081179233577, 0.03836790397122626, -0.16007722914218903, -0.19665268063545227, 0.0187583789229393, 0.39452382922172546, 0.2142176479101181, -0.893566906452179, -0.09432244300842285, -0.1000819206237793, 0.02499079704284668, -0.10933299290461382, 0.20313260934441824, 0.9730214642008632,-0.0035714303815573586,0.296600341796875,0.1689300537109375,-0.8983917236328125
20250124-1519,2025-01-24 15:19:39.478,1737749979478,u01, 53,100,movements,el-ex, lt, nd,35686.919446875, 0.41445963825501186, -0.21723780912408935, 0.039127079573543694, -0.1623939424753189, -0.11210601031780243, 0.005553893744945526, 0.3932306468486786, 0.21553318202495575, -0.8938205242156982, -0.09663030505180359, -0.04660314321517944, -0.004571199417114258, -0.11006698464154203, 0.20242281185382577, 0.9730877071799635,-0.0032691955800126502,0.3937225341796875,0.2120819091796875,-0.9203338623046875
